Post id,Date,Post text,Post Link,Impressions,Likes,Engagements,Bookmarks,Shares,New follows,Replies,Reposts,Profile visits,Detail Expands,URL Clicks,Hashtag Clicks,Permalink Clicks
2098244661248733542,"Fri, Sep 11, 2026",@PoppaVic_ It is kind of uncanny how these patterns tend to show up. Just need each new run to higher than the last. https://t.co/p8MwkYTYSq,https://x.com/Real_NHL_Savant/status/2098244661248733542,76,1,6,0,0,0,0,0,0,0,0,0,0
2098244122695872549,"Fri, Sep 11, 2026",@dominic_grauso They won’t be on the sharp list much longer with losses like that.,https://x.com/Real_NHL_Savant/status/2098244122695872549,55,1,2,0,0,0,0,0,1,0,0,0,0
2098243789571670489,"Fri, Sep 11, 2026",@Jackwhitbets Always trying to stay zoomed out. Focusing on the process that got us here.,https://x.com/Real_NHL_Savant/status/2098243789571670489,72,1,1,0,0,0,0,0,0,0,0,0,0
2098243543189926235,"Fri, Sep 11, 2026",@dominic_grauso Especially nasty feeling because it’s the Rockies… Rockies/tigers…kryptonite,https://x.com/Real_NHL_Savant/status/2098243543189926235,270,0,5,0,0,0,1,0,4,0,0,0,0
2098243331096469944,"Fri, Sep 11, 2026",@dominic_grauso No kidding. So much worse after a big run.,https://x.com/Real_NHL_Savant/status/2098243331096469944,80,1,2,0,0,0,0,0,1,0,0,0,0
2098242571981951051,"Fri, Sep 11, 2026",Overall a pretty bad night for our picks and the sharps… Right when you think you’ve got it all figured out and can’t lose.. you always seem to get a nice reminder. Process all remains the same. Will review in the morning but just going to put this one behind us. We’ve got,https://x.com/Real_NHL_Savant/status/2098242571981951051,2330,13,85,0,0,1,10,0,19,37,0,0,0
2098219984618963064,"Fri, Sep 11, 2026",@IsaiahWballer Appreciate you. Let’s get back to winning.,https://x.com/Real_NHL_Savant/status/2098219984618963064,25,0,1,0,0,0,0,0,1,0,0,0,0
2098183752253931651,"Thu, Sep 10, 2026",@sharpsidepicks7 Easy guy to fade.,https://x.com/Real_NHL_Savant/status/2098183752253931651,80,0,0,0,0,0,0,0,0,0,0,0,0
2098167711654146111,"Thu, Sep 10, 2026",@JPWilliams37 🙏 trying to get things a little more user friendly around the site.,https://x.com/Real_NHL_Savant/status/2098167711654146111,119,2,3,0,0,0,0,0,1,0,0,0,0
2098166189499273311,"Thu, Sep 10, 2026","$51K AT 4.4× on the guy we normally fade. We normally fade Trent. Tonight he might be right. Sharps we track are on the Rams too. $51,000 on Rams -3.5. 4.4× what he usually bets. 9-1 this season. Last 30 days 7-1, +$45K. Another one: $58K on the same number. 7.9× his usual. https://t.co/49nXMZouz2",https://x.com/Real_NHL_Savant/status/2098166189499273311,4020,10,227,1,0,1,3,0,33,20,0,0,0
2098053590262641000,"Thu, Sep 10, 2026",@JPWilliams37 Extremely happy with the changes that I made coming out of the worst day. They have really paid off.,https://x.com/Real_NHL_Savant/status/2098053590262641000,82,2,6,0,0,0,0,0,3,1,0,0,0
2098049224826888545,"Thu, Sep 10, 2026","2 RED NIGHTS and V12 turns 100 days old TONIGHT! This week is still +33.4u. That's more than double a normal week. Here is the breakdown of the first 99 days 👇 If you only watched the last two nights, you'd think this thing broke. It didn't. Here's what 99 nights actually https://t.co/2cCiLWhkdn",https://x.com/Real_NHL_Savant/status/2098049224826888545,2225,17,132,0,1,0,3,0,16,21,0,0,0
2097770036609810661,"Wed, Sep 9, 2026",Adding this while I board… absolutely love the way the odds are dropping in our favor as the pinnacle limit is rising. https://t.co/j81YxAhJVt,https://x.com/Real_NHL_Savant/status/2097770036609810661,429,2,39,0,0,0,0,0,2,0,0,0,0
2097767596439281862,"Wed, Sep 9, 2026",@DormieThru9 That’s why they call you cash! Let’s get it!,https://x.com/Real_NHL_Savant/status/2097767596439281862,98,0,0,0,0,0,0,0,0,0,0,0,0
2097766224562196777,"Wed, Sep 9, 2026",@nguyenkaep Directions are in the account page.,https://x.com/Real_NHL_Savant/status/2097766224562196777,68,0,0,0,0,0,0,0,0,0,0,0,0
2097763957205307762,"Wed, Sep 9, 2026",@lilv018 100 percent. Not something I like. But I feel like we have a good mix of odds usually. And at this point I struggle to question the sharps,https://x.com/Real_NHL_Savant/status/2097763957205307762,61,1,1,0,0,0,0,0,0,0,0,0,0
2097763157993304507,"Wed, Sep 9, 2026",@lilv018 Risk/reward gets way out of whack in the unit tiers if betting to win 300,https://x.com/Real_NHL_Savant/status/2097763157993304507,62,0,0,0,0,0,0,0,0,0,0,0,0
2097762905940779371,"Wed, Sep 9, 2026",@lilv018 Laying.,https://x.com/Real_NHL_Savant/status/2097762905940779371,83,0,3,0,0,0,2,0,0,1,0,0,0
2097762279685001619,"Wed, Sep 9, 2026",@lilv018 I stick to the unit sizes. Just comfortable with that for the math these days. Totally understandable if people want to pass on favorite like this.,https://x.com/Real_NHL_Savant/status/2097762279685001619,89,0,3,1,0,0,1,0,0,2,0,0,0
2097761104067744219,"Wed, Sep 9, 2026",At the airport. But notifications are clutch. Let’s go Jays!! https://t.co/mrFECQ5zkH,https://x.com/Real_NHL_Savant/status/2097761104067744219,1835,14,267,0,0,0,4,0,30,29,0,0,0
2097734046055031170,"Wed, Sep 9, 2026",@Alex30522688355 It is interesting because I’d figure season opener is going to be a little slow starting.,https://x.com/Real_NHL_Savant/status/2097734046055031170,137,0,1,0,0,0,0,0,1,0,0,0,0
2097732121880379732,"Wed, Sep 9, 2026",@PoppaVic_ May be slow volume to start! But pumped to have the NFL back.,https://x.com/Real_NHL_Savant/status/2097732121880379732,171,1,2,0,0,0,0,0,1,0,0,0,0
2097730820090023987,"Wed, Sep 9, 2026",This sharp has $79.5k on over 44.5 tonight! The number one most bet total is on the under! He is up 207k over the last 30 days. NFL is back!!! Show me the money! Which way are you leaning? https://t.co/nOxhRlO593,https://x.com/Real_NHL_Savant/status/2097730820090023987,4851,15,299,0,2,1,2,0,52,33,0,0,0
2097729910391570943,"Wed, Sep 9, 2026",@Jeremy_Noel_V2 Damn. Well let’s get back on track today.,https://x.com/Real_NHL_Savant/status/2097729910391570943,33,1,1,0,0,0,0,0,0,0,0,0,0
2097709412203073684,"Wed, Sep 9, 2026",@neverpretendin Right back at it.,https://x.com/Real_NHL_Savant/status/2097709412203073684,53,1,1,0,0,0,0,0,0,0,0,0,0
2097681603606753365,"Wed, Sep 9, 2026",@Jeremy_Noel_V2 Important that even on the down days. It’s not that bad.,https://x.com/Real_NHL_Savant/status/2097681603606753365,63,0,2,0,0,0,1,0,1,0,0,0,0
2097676823064961357,"Wed, Sep 9, 2026",@PoppaVic_ Back to green today.,https://x.com/Real_NHL_Savant/status/2097676823064961357,62,1,1,0,0,0,0,0,0,0,0,0,0
2097675826934526012,"Wed, Sep 9, 2026",@JamKam77 @DJohnson3636 That play looked really strong. Nice call.,https://x.com/Real_NHL_Savant/status/2097675826934526012,120,0,0,0,0,0,0,0,0,0,0,0,0
2097675302491271367,"Wed, Sep 9, 2026",@DJohnson3636 lol well hot damn! What a lucky play,https://x.com/Real_NHL_Savant/status/2097675302491271367,103,0,0,0,0,0,0,0,0,0,0,0,0
2097675202373230634,"Wed, Sep 9, 2026",@DJohnson3636 Somebody skipped the tigers play too.,https://x.com/Real_NHL_Savant/status/2097675202373230634,129,0,0,0,0,0,0,0,0,0,0,0,0
2097673849504735586,"Wed, Sep 9, 2026",We have been on absolute fire this month.. but our 10 day green streak comes to an end. 4-5 down 1.6 units. But we will be right back at it today! We are up nearly 100 units in the last 30 days. New streak starts today! https://t.co/BlEFzGWV6E,https://x.com/Real_NHL_Savant/status/2097673849504735586,3906,21,89,1,0,0,5,0,23,21,0,0,0
2097643267462721581,"Wed, Sep 9, 2026",@dominic_grauso Man fell asleep before this one finished. Honestly surprised it wasn’t a 5u play. Either way great call on that tigers fade.,https://x.com/Real_NHL_Savant/status/2097643267462721581,168,1,7,0,0,0,1,0,2,3,0,0,0
2097564183583760552,"Wed, Sep 9, 2026",@haveaniceday054 Can’t stand it. Such a killer to see.,https://x.com/Real_NHL_Savant/status/2097564183583760552,34,0,0,1,0,0,0,0,0,0,0,0,0
2097462055972340197,"Tue, Sep 8, 2026",3 more that I am really liking the setup for.. https://t.co/EEHNUJbqit,https://x.com/Real_NHL_Savant/status/2097462055972340197,289,2,66,0,0,0,0,0,2,0,1,0,0
2097459498881253815,"Tue, Sep 8, 2026",@dominic_grauso Tigers are such a frustrating team. Easy one to pass on with what looks good to lock soon.,https://x.com/Real_NHL_Savant/status/2097459498881253815,111,1,2,0,0,0,0,0,1,0,0,0,0
2097455216761110780,"Tue, Sep 8, 2026",@DJohnson3636 Looks like a big slate is loading!,https://x.com/Real_NHL_Savant/status/2097455216761110780,82,0,0,0,0,0,0,0,0,0,0,0,0
2097453582035423652,"Tue, Sep 8, 2026",In the last 7 days we are 30-8 in the MLB. That’s +67 units… You can keep following the crowds. Or you can follow our sharp data and prediction engine. Here are three early plays that will meet our criteria. Let’s have a night! https://t.co/dpXEIvbMo9,https://x.com/Real_NHL_Savant/status/2097453582035423652,4778,21,291,1,0,0,4,1,24,30,0,0,0
2097425462930677852,"Tue, Sep 8, 2026",@slimeaction @TheBetDesk Let me know if you have any questions. Happy to help orientate you to what we do.,https://x.com/Real_NHL_Savant/status/2097425462930677852,51,1,6,0,0,0,1,0,3,1,0,0,0
2097360263028650432,"Tue, Sep 8, 2026",I wanted to share Camden’s story. He’s been betting for 4+ years and has tried all the strategies and tools. Like most the results just don’t match the marketing. Or the time investment is too much to sustain. He found sharpflow two weeks ago. We talked a lot about how it,https://x.com/Real_NHL_Savant/status/2097360263028650432,1924,20,71,0,1,1,0,0,34,16,0,0,0
2097286121197625818,"Tue, Sep 8, 2026",@OneNineSlug Great question. Locked picks page is where you want to be. It’s everything with the official math. Live positions has the same data but may look a little different. It’s designed to show things that are not flagged or locked as well.,https://x.com/Real_NHL_Savant/status/2097286121197625818,49,1,3,0,0,0,1,0,0,1,0,0,0
2097091820840681652,"Mon, Sep 7, 2026",@nahbroitsrando1 Thank you dude! I appreciate that.,https://x.com/Real_NHL_Savant/status/2097091820840681652,85,0,0,0,0,0,0,0,0,0,0,0,0
2097091437439381890,"Mon, Sep 7, 2026",@dominic_grauso Sure looks like it. https://t.co/IlQr7AF2n8,https://x.com/Real_NHL_Savant/status/2097091437439381890,62,1,3,0,0,0,0,0,1,1,0,0,0
2097091276147392901,"Mon, Sep 7, 2026",@dominic_grauso https://t.co/8jQ2c1dRQj,https://x.com/Real_NHL_Savant/status/2097091276147392901,43,1,1,0,0,0,0,0,0,0,0,0,0
2097091154927886744,"Mon, Sep 7, 2026",@Thats_Alto @dominic_grauso Freaking insane.,https://x.com/Real_NHL_Savant/status/2097091154927886744,121,2,4,0,0,0,0,0,1,1,0,0,0
2097090986161660039,"Mon, Sep 7, 2026",@IsaiahWballer I hope you’ve been crushing!,https://x.com/Real_NHL_Savant/status/2097090986161660039,97,0,2,0,0,0,0,0,1,1,0,0,0
2097089770765635774,"Mon, Sep 7, 2026",@Alexacdm1 Thank you so much! Being nice is too underrated these days.,https://x.com/Real_NHL_Savant/status/2097089770765635774,118,1,2,0,0,0,0,0,1,0,0,0,0
2097088616400834821,"Mon, Sep 7, 2026",@PoppaVic_ We are all in this together in the war against the books!,https://x.com/Real_NHL_Savant/status/2097088616400834821,55,0,1,0,0,0,0,0,1,0,0,0,0
2097088508548485393,"Mon, Sep 7, 2026",@VitalSourceWell Thank you!! Lets keep going,https://x.com/Real_NHL_Savant/status/2097088508548485393,115,0,0,0,0,0,0,0,0,0,0,0,0
2097087646015148384,"Mon, Sep 7, 2026",@matt28644 Ya well said.. Roi &gt; theoretical value.,https://x.com/Real_NHL_Savant/status/2097087646015148384,67,0,3,0,0,0,0,0,3,0,0,0,0
2097087063916990968,"Mon, Sep 7, 2026",@haveaniceday054 It’s honestly unreal. The time savings is a bit deal. But it’s a legit pick not just a ping about line movement or some EV thing,https://x.com/Real_NHL_Savant/status/2097087063916990968,120,1,2,0,0,0,0,0,1,0,0,0,0
2097086587158884408,"Mon, Sep 7, 2026",@JPWilliams37 I appreciate you keep things honest! And showcasing the results.. up and to the right is the goal.,https://x.com/Real_NHL_Savant/status/2097086587158884408,157,3,9,0,0,0,0,0,4,2,0,0,0
2097085250618773954,"Mon, Sep 7, 2026",@ripster25 At the perfect time!,https://x.com/Real_NHL_Savant/status/2097085250618773954,116,1,1,0,0,0,0,0,0,0,0,0,0
2097085088789926365,"Mon, Sep 7, 2026",@matt28644 This is the message I am trying to get across. Just pick winners… CLV is for people who don’t win.,https://x.com/Real_NHL_Savant/status/2097085088789926365,112,0,3,0,0,0,1,0,2,0,0,0,0
2097084407496450216,"Mon, Sep 7, 2026",@Jackwhitbets An OG. I appreciate you.,https://x.com/Real_NHL_Savant/status/2097084407496450216,97,1,3,0,0,0,0,0,0,2,0,0,0
2097083684314591624,"Mon, Sep 7, 2026",@PoppaVic_ To be honest it’s really hard to fade v12. Results speak for themselves,https://x.com/Real_NHL_Savant/status/2097083684314591624,153,1,3,0,0,0,1,0,0,1,0,0,0
2097083430982820190,"Mon, Sep 7, 2026",@JamKam77 @matt28644 @dominic_grauso Looks awesome,https://x.com/Real_NHL_Savant/status/2097083430982820190,62,0,2,0,0,0,0,0,1,1,0,0,0
2097081429360316801,"Mon, Sep 7, 2026",@ShayAvants You felt right my friend!,https://x.com/Real_NHL_Savant/status/2097081429360316801,148,0,0,0,0,0,0,0,0,0,0,0,0
2097081283079725242,"Mon, Sep 7, 2026",@JamKam77 @matt28644 Like @dominic_grauso did today from the beach too. Because I take the burden of locking and sizing plays so that we can all win.,https://x.com/Real_NHL_Savant/status/2097081283079725242,67,0,4,0,0,0,1,0,2,1,0,0,0
2097080989918928903,"Mon, Sep 7, 2026",@YoBigSexy I appreciate you keeping things honest when they lose. But I’m about as transparent as they come.,https://x.com/Real_NHL_Savant/status/2097080989918928903,162,0,8,0,0,0,1,0,4,3,0,0,0
2097080605091541462,"Mon, Sep 7, 2026",@1WorldFinance I appreciate that man. It’s easy to lose the fact we are all humans. And I honestly care about everyone’s money.. that’s why I lock and size rhe picks. To take that burden.,https://x.com/Real_NHL_Savant/status/2097080605091541462,132,0,1,0,0,0,0,0,1,0,0,0,0
2097079663361138862,"Mon, Sep 7, 2026",@IsaiahWballer Freaking tigers. Team just can’t get it together,https://x.com/Real_NHL_Savant/status/2097079663361138862,82,1,4,0,0,0,0,0,0,3,0,0,0
2097079238721425850,"Mon, Sep 7, 2026",@DJohnson3636 You told me quality over quantity… I’m trying to deliver everyday,https://x.com/Real_NHL_Savant/status/2097079238721425850,191,3,9,0,0,0,1,0,2,3,0,0,0
2097079073444966710,"Mon, Sep 7, 2026",@IsaiahWballer Betting wise. Maybe the most insane game of the year,https://x.com/Real_NHL_Savant/status/2097079073444966710,144,0,5,0,0,0,1,0,0,4,0,0,0
2097078251369750775,"Mon, Sep 7, 2026","We have completely broken the MLB. +125 units since June 1st. Whether you’ve been here 6 months, 6 weeks or 6 days. I need a comment here so people know this isn’t fake. Congrats to all of you! You are so early! https://t.co/GBPnQXW4kp",https://x.com/Real_NHL_Savant/status/2097078251369750775,4728,35,262,2,1,0,21,0,41,58,0,0,0
2097076917656547439,"Mon, Sep 7, 2026",@haveaniceday054 Crazy crazy game there.,https://x.com/Real_NHL_Savant/status/2097076917656547439,70,1,2,0,0,0,0,0,0,1,0,0,0
2097076800559911149,"Mon, Sep 7, 2026",@craig3124 Craig… I may just say welcome back every time! Because you left Becuase MLB was a nuisance… and returned at the best time.,https://x.com/Real_NHL_Savant/status/2097076800559911149,104,1,8,0,0,1,1,0,2,3,0,0,0
2097076620590751788,"Mon, Sep 7, 2026",@gamedaylogic I got you.,https://x.com/Real_NHL_Savant/status/2097076620590751788,68,0,3,0,0,0,0,0,2,1,0,0,0
2097075312022495710,"Mon, Sep 7, 2026",@zackwithit @2k7Steff @BetSharpMoney Hmm let me check. But CFB is still thin for me.. we need more time in the oven,https://x.com/Real_NHL_Savant/status/2097075312022495710,130,0,2,0,0,0,0,0,1,1,0,0,0
2097074909029478726,"Mon, Sep 7, 2026",@Thats_Alto @dominic_grauso lol,https://x.com/Real_NHL_Savant/status/2097074909029478726,126,0,2,0,0,0,1,0,0,1,0,0,0
2097074617747693963,"Mon, Sep 7, 2026",@2k7Steff @BetSharpMoney Boom! https://t.co/HiJYEofEyl,https://x.com/Real_NHL_Savant/status/2097074617747693963,353,2,11,0,0,0,1,0,6,2,0,0,0
2097074505629729030,"Mon, Sep 7, 2026",@itaketimeoff Unbelievable wasn’t it!!?,https://x.com/Real_NHL_Savant/status/2097074505629729030,44,0,1,0,0,0,0,0,0,1,0,0,0
2097074242814689497,"Mon, Sep 7, 2026",@JamKam77 This is the way! That everyone has been searching for.,https://x.com/Real_NHL_Savant/status/2097074242814689497,159,2,4,0,0,0,0,0,1,1,0,0,0
2097074152666501236,"Mon, Sep 7, 2026",@treveille_ Up and to the right. That’s the plan,https://x.com/Real_NHL_Savant/status/2097074152666501236,70,1,5,0,0,0,0,0,4,0,0,0,0
2097065679266414813,"Mon, Sep 7, 2026",@itaketimeoff https://t.co/QvD7vXufO2,https://x.com/Real_NHL_Savant/status/2097065679266414813,102,0,6,0,0,0,1,0,0,5,0,0,0
2097065575981752658,"Mon, Sep 7, 2026",@2k7Steff Man what a night! Happy to have you aboard.,https://x.com/Real_NHL_Savant/status/2097065575981752658,89,1,5,0,0,0,0,0,1,3,0,0,0
2097064822751781363,"Mon, Sep 7, 2026",@dominic_grauso @PoppaVic_ I’ve built a lot of fun features in this tool. This may be my favorite.,https://x.com/Real_NHL_Savant/status/2097064822751781363,48,1,3,0,0,0,0,0,0,2,0,0,0
2097060078662672490,"Mon, Sep 7, 2026",@lobovandamme @Capperleaked Picks are ass. Nobody even follows this loser.,https://x.com/Real_NHL_Savant/status/2097060078662672490,43,0,4,0,0,0,0,0,3,1,0,0,0
2097058822330241296,"Mon, Sep 7, 2026",If only there was a better way. 🧐,https://x.com/Real_NHL_Savant/status/2097058822330241296,2230,5,43,0,0,0,1,0,26,11,0,0,0
2097028673605960118,"Mon, Sep 7, 2026",@Alex30522688355 Wouldn’t surprise me if it was because of the change.. price overreacting kind of thing.,https://x.com/Real_NHL_Savant/status/2097028673605960118,97,1,1,0,0,0,0,0,0,0,0,0,0
2097017494888198409,"Mon, Sep 7, 2026",We have made over +60 units in the last 7 days in just the MLB… Here are four plays that fit the strategy tonight. And one tier A level sharp with 100k on the dbacks. Let’s have a night! Who’s with us? https://t.co/6G2TeyrBuN,https://x.com/Real_NHL_Savant/status/2097017494888198409,6628,23,540,1,0,0,8,2,39,61,0,0,0
2097015924167471116,"Mon, Sep 7, 2026",@dominic_grauso A thing of beauty!,https://x.com/Real_NHL_Savant/status/2097015924167471116,133,3,6,0,0,0,0,0,2,1,0,0,0
2097015825643254200,"Mon, Sep 7, 2026",@dominic_grauso Look at that view!,https://x.com/Real_NHL_Savant/status/2097015825643254200,44,1,1,0,0,0,0,0,0,0,0,0,0
2097010749675643217,"Mon, Sep 7, 2026",@nguyenkaep High conviction. Plays that are over 1.5x their usual,https://x.com/Real_NHL_Savant/status/2097010749675643217,75,1,5,0,0,0,0,0,3,1,0,0,0
2097007508594593839,"Mon, Sep 7, 2026",@Bazzy_9 https://t.co/70dSI6mGx4…. Has full sharpflow and prediction engine produces locked plays.,https://x.com/Real_NHL_Savant/status/2097007508594593839,66,0,14,0,0,0,0,0,0,9,5,0,0
2096990788978913310,"Mon, Sep 7, 2026",@LockswithKuz We owe it all to the sharps!,https://x.com/Real_NHL_Savant/status/2096990788978913310,84,1,1,0,0,0,0,0,0,0,0,0,0
2096986865174016314,"Mon, Sep 7, 2026",If you’re are tired of losing. If you’re tired of grinding EV. If your data site doesn’t track or quantify edge. Then we have a solution for you. There is a better way. There is a way to win. It’s not expensive and won’t take you hours everyday. Let’s win this war against,https://x.com/Real_NHL_Savant/status/2096986865174016314,2204,14,54,0,0,0,3,1,21,15,0,0,0
2096976596980662515,"Mon, Sep 7, 2026",@ChocolateDej22 Sharp data is constantly updating,https://x.com/Real_NHL_Savant/status/2096976596980662515,34,0,2,0,0,0,0,0,2,0,0,0,0
2096976495340113945,"Mon, Sep 7, 2026",@SophiaArtistic Sounds good to me,https://x.com/Real_NHL_Savant/status/2096976495340113945,31,1,1,0,0,0,0,0,0,0,0,0,0
2096945280608612370,"Mon, Sep 7, 2026",@Jeremy_Noel_V2 @TheBetDesk Awesome to hear. And instant results. Welcome aboard!,https://x.com/Real_NHL_Savant/status/2096945280608612370,45,2,2,0,0,0,0,0,0,0,0,0,0
2096940892943011960,"Mon, Sep 7, 2026",@TheBetDesk Most people do. After they realize actually becoming a sharp is very very hard.,https://x.com/Real_NHL_Savant/status/2096940892943011960,70,1,2,0,0,0,0,0,1,0,0,0,0
2096937506583216374,"Mon, Sep 7, 2026",@craig3124 Welcome back Craig!,https://x.com/Real_NHL_Savant/status/2096937506583216374,40,1,1,0,0,0,0,0,0,0,0,0,0
2096936475803746577,"Mon, Sep 7, 2026",If it wasn’t for the people who use the site daily like you. Nobody would believe the numbers we’ve it. Using sharp data is newest edge available. And we are blazing a trail. This person went 36-12 up 70 units in 9 days playing our locked picks. It didn’t take hours of https://t.co/i8NJn7VmKU,https://x.com/Real_NHL_Savant/status/2096936475803746577,2058,23,98,0,0,0,1,0,30,10,0,0,0
2096934219586977801,"Mon, Sep 7, 2026",@sportstradeproj You got this my man! There is another way!,https://x.com/Real_NHL_Savant/status/2096934219586977801,190,2,11,0,0,0,1,0,8,0,0,0,0
2096829750614380789,"Mon, Sep 7, 2026",@JamKam77 Well said!! Enjoy the city.,https://x.com/Real_NHL_Savant/status/2096829750614380789,122,0,2,0,0,0,0,0,2,0,0,0,0
2096739511766282708,"Sun, Sep 6, 2026",@matt28644 Unbelievable!! So happy for you! Let’s keep it rolling. Winning &gt; anything else.,https://x.com/Real_NHL_Savant/status/2096739511766282708,74,0,0,0,0,0,0,0,0,0,0,0,0
2096737769049714891,"Sun, Sep 6, 2026",@dominic_grauso Brewers pitching staff today didn’t have it.. and even so the mlb is still cooking.,https://x.com/Real_NHL_Savant/status/2096737769049714891,133,1,1,0,0,0,0,0,0,0,0,0,0
2096737287526928642,"Sun, Sep 6, 2026",@dominic_grauso Oh that’s right if you didn’t play the tigers (easy team to skip) it was quite the night. Again. Shit feels fake… but it’s very real,https://x.com/Real_NHL_Savant/status/2096737287526928642,184,2,8,0,0,0,0,1,4,1,0,0,0
2096735188667752711,"Sun, Sep 6, 2026",@BetSignal_AI Oh we know. But you make a great point. Way more degens with a bankroll out there than sharps.,https://x.com/Real_NHL_Savant/status/2096735188667752711,195,5,8,0,0,0,0,0,2,1,0,0,0
2096734618787762482,"Sun, Sep 6, 2026",@JamKam77 Never a bad day to be hiking! 3-2 works!,https://x.com/Real_NHL_Savant/status/2096734618787762482,91,0,0,0,0,0,0,0,0,0,0,0,0
2096733222097010843,"Sun, Sep 6, 2026",@IsaiahWballer Unlike the tigers… but I can live with 4-2 everyday for the rest of my life.,https://x.com/Real_NHL_Savant/status/2096733222097010843,111,1,6,0,0,0,1,0,1,3,0,0,0
2096732369197895887,"Sun, Sep 6, 2026",You don’t have to grind EV or arb or sweat pricing! There is a new edge being created. And it starts with winning.,https://x.com/Real_NHL_Savant/status/2096732369197895887,340,5,5,0,0,0,0,0,0,0,0,0,0
2096731941177638982,"Sun, Sep 6, 2026",Congrats to all the members again. With the Yankees/Padres over cashing. We move to 4-2 on the night. +4 units.. Night in a night out. Congrats for being early. https://t.co/jkcAn1PReq,https://x.com/Real_NHL_Savant/status/2096731941177638982,2946,21,158,0,0,0,10,1,40,23,0,0,0
2096731393904775396,"Sun, Sep 6, 2026",@PoppaVic_ You know it!,https://x.com/Real_NHL_Savant/status/2096731393904775396,34,0,0,0,0,0,0,0,0,0,0,0,0
2096657664986194270,"Sun, Sep 6, 2026",@JPWilliams37 Tigers roar! https://t.co/EQjzDLGEWc,https://x.com/Real_NHL_Savant/status/2096657664986194270,62,1,7,0,0,0,0,0,1,0,0,0,0
2096654724221280687,"Sun, Sep 6, 2026",@matt28644 I roll with whatever is locked. But if you’re comfortable another place that’s fine.,https://x.com/Real_NHL_Savant/status/2096654724221280687,83,0,0,0,0,0,0,0,0,0,0,0,0
2096652416284512426,"Sun, Sep 6, 2026",@JPWilliams37 Love my tigers. They need a win bad!,https://x.com/Real_NHL_Savant/status/2096652416284512426,92,1,2,0,0,0,1,0,0,0,0,0,0
2096651415846535377,"Sun, Sep 6, 2026",Add the cubs over! https://t.co/YYKtKvKUFq,https://x.com/Real_NHL_Savant/status/2096651415846535377,447,4,38,0,0,0,0,0,4,0,0,0,0
2096651216491287014,"Sun, Sep 6, 2026",Short and sweet. Let’s have another night! https://t.co/rMFCzPhAyV,https://x.com/Real_NHL_Savant/status/2096651216491287014,4258,12,335,0,0,0,6,1,25,20,1,0,0
