Post id,Date,Post text,Post Link,Impressions,Likes,Engagements,Bookmarks,Shares,New follows,Replies,Reposts,Profile visits,Detail Expands,URL Clicks,Hashtag Clicks,Permalink Clicks
2098912769319817350,"Sat, Sep 12, 2026",@DormieThru9 @YoBigSexy @thacashous1 It has 100% to do with it. Users know how the site works and when plays like. And my final sentence of the post… All flagged… Every photo shows flagged with a timer saying when it locks..,https://x.com/Real_NHL_Savant/status/2098912769319817350,61,0,1,0,0,0,1,0,0,0,0,0,0
2098911232451346455,"Sat, Sep 12, 2026",@YoBigSexy @thacashous1 Only confusing if you’re cherry picking twitter. Everyone on the site knows. As in the photo you can see the flag and timer until lock.,https://x.com/Real_NHL_Savant/status/2098911232451346455,58,0,1,0,0,0,1,0,0,0,0,0,0
2098907154413396358,"Sat, Sep 12, 2026",@PoppaVic_ 🔥🔥,https://x.com/Real_NHL_Savant/status/2098907154413396358,141,2,5,0,0,0,0,1,2,0,0,0,0
2098904719607427443,"Sat, Sep 12, 2026",@thacashous1 Rangers are still on pace to lock in though.,https://x.com/Real_NHL_Savant/status/2098904719607427443,31,1,1,0,0,0,0,0,0,0,0,0,0
2098903843115344233,"Sat, Sep 12, 2026",@thacashous1 Ya. I get how that is confusing to people not on the site. Sharp money came in on the marlins after the post… and they were the side locked in.,https://x.com/Real_NHL_Savant/status/2098903843115344233,89,1,6,0,0,0,2,0,0,3,0,0,0
2098899678062408037,"Sat, Sep 12, 2026",@JPWilliams37 Needed that!,https://x.com/Real_NHL_Savant/status/2098899678062408037,77,0,0,0,0,0,0,0,0,0,0,0,0
2098899631060947196,"Sat, Sep 12, 2026",@matt28644 Took a couple days off but back with an attitude!,https://x.com/Real_NHL_Savant/status/2098899631060947196,75,1,1,0,0,0,0,0,0,0,0,0,0
2098899535560839385,"Sat, Sep 12, 2026",@PoppaVic_ Fire today!,https://x.com/Real_NHL_Savant/status/2098899535560839385,81,1,2,0,0,0,0,0,1,0,0,0,0
2098898110340534371,"Sat, Sep 12, 2026",On a day dominated by MLB and College Football. I hope you caught this gem! We don’t get a ton of UFC action but when we do it’s good. Have a day! https://t.co/VfcIR9QsAO,https://x.com/Real_NHL_Savant/status/2098898110340534371,2489,19,281,1,0,0,10,0,31,30,0,0,0
2098897831759073310,"Sat, Sep 12, 2026",@matt28644 Lets go broncos!,https://x.com/Real_NHL_Savant/status/2098897831759073310,58,0,4,0,0,0,0,0,1,3,0,0,0
2098894071678783511,"Sat, Sep 12, 2026",@treveille_ https://t.co/quDm6T4obD,https://x.com/Real_NHL_Savant/status/2098894071678783511,77,0,0,0,0,0,0,0,0,0,0,0,0
2098894007824740467,"Sat, Sep 12, 2026",@PoppaVic_ hopefully Boise is out for blood after that tough loss to the Ducks last week.,https://x.com/Real_NHL_Savant/status/2098894007824740467,66,1,1,0,0,0,0,0,0,0,0,0,0
2098893289315295597,"Sat, Sep 12, 2026","$16,500 UNOPPOSED First CFB play this season I really love the shape of. Memphis @ Boise State. Boise -8.5. -113. 3u. Locked. $16,500 proven on Boise. Nothing against. One wallet $5,100 at 4.6×. Three more proven with him. Lead on the card is 10-5. +$48K the last 30. This is https://t.co/6XXfVXGpGn",https://x.com/Real_NHL_Savant/status/2098893289315295597,1534,10,122,1,1,0,4,0,18,12,0,0,0
2098869329479557256,"Sat, Sep 12, 2026",@0xWuki @PoppaVic_ Have to get your notifications on the site turned on.,https://x.com/Real_NHL_Savant/status/2098869329479557256,33,1,1,0,0,0,0,0,0,0,0,0,0
2098866823856841189,"Sat, Sep 12, 2026",@craig3124 Just a short little breather. MLB right back to humming,https://x.com/Real_NHL_Savant/status/2098866823856841189,76,1,6,0,0,0,0,0,4,1,0,0,0
2098865537367363984,"Sat, Sep 12, 2026",@PoppaVic_ We have an over in this game too!,https://x.com/Real_NHL_Savant/status/2098865537367363984,183,2,8,0,0,0,1,1,4,0,0,0,0
2098863762266558828,"Sat, Sep 12, 2026",@craig3124 and Mets ML.. we are so back!,https://x.com/Real_NHL_Savant/status/2098863762266558828,77,1,2,0,0,0,1,0,0,0,0,0,0
2098845612619730984,"Sat, Sep 12, 2026",@PoppaVic_ Beauty looking set up!,https://x.com/Real_NHL_Savant/status/2098845612619730984,152,0,2,0,0,0,1,0,1,0,0,0,0
2098826857659441415,"Sat, Sep 12, 2026",@agarriaz I think that’s the play.,https://x.com/Real_NHL_Savant/status/2098826857659441415,56,0,0,0,0,0,0,0,0,0,0,0,0
2098825226490413253,"Sat, Sep 12, 2026",Did you already blow your bankroll today on Oklahoma? Here is how you get your beer money back! This sharp up over 30k in the last 30 days. He’s sized up big time here. https://t.co/RyLG0Px4wg,https://x.com/Real_NHL_Savant/status/2098825226490413253,1861,10,182,0,0,0,3,0,15,18,0,0,0
2098821489805926809,"Sat, Sep 12, 2026","@arb_bae Ya, I always encourage people to start smaller than they think they should. Get used to the system. Sports/SharpFlow aren’t going anywhere.",https://x.com/Real_NHL_Savant/status/2098821489805926809,40,0,3,0,0,0,0,0,3,0,0,0,0
2098805667670688206,"Sat, Sep 12, 2026","@matt28644 I do see a lot of these guys doing a similar thing. Being it’s on the prediction markets, my guess is they are used to trade. If the game starts slow they have a nice position to close, and if it starts hot the much larger directional bet looks good. One of the interesting",https://x.com/Real_NHL_Savant/status/2098805667670688206,45,2,3,0,0,0,0,0,1,0,0,0,0
2098804632118030748,"Sat, Sep 12, 2026",@matt28644 Sounds like a potential hedge to a slow start.,https://x.com/Real_NHL_Savant/status/2098804632118030748,66,0,1,0,0,0,1,0,0,0,0,0,0
2098803136890577338,"Sat, Sep 12, 2026","Here is one game people are missing.. $14,800 AT 3.3× While we wait for CFB to heat up. One wallet is already crushing it. And he sized up. UNLV @ North Texas. Over 57.5. $14,800. 3.3×. 10-3 on CFB. +$50K the last 30. Last 10: 7-1. He was on this at 2:55 AM ET. Kickoff 3:45 https://t.co/IaMJs2d1kc",https://x.com/Real_NHL_Savant/status/2098803136890577338,2492,11,139,2,0,0,1,0,24,27,0,0,0
2098788438677795249,"Sat, Sep 12, 2026",+100u MLB IN THE LAST 30 DAYS 5-3 yesterday. Our sharps aren't taking a break for CFB. Everyone's going to be all over college football today. We're up 100 units in MLB the last 30 days. Went 5-3 yesterday. Massive slate. They're still on it. Mets-Yankees is their #2 most-bet https://t.co/dYrh6TzM1v,https://x.com/Real_NHL_Savant/status/2098788438677795249,5948,9,139,0,0,0,0,0,23,22,0,0,0
