Post id,Date,Post text,Post Link,Impressions,Likes,Engagements,Bookmarks,Shares,New follows,Replies,Reposts,Profile visits,Detail Expands,URL Clicks,Hashtag Clicks,Permalink Clicks
2102852409970090431,"Wed, Sep 23, 2026","I will take 2 out 3 start to the day... need the orioles to finish strong here for 4-1. Huge MLB slate coming this evening/afternoon. Don't wait until lock to see the board. Hop on the site, see the sharps, build and track your own collection of sharps. Get plays locked and",https://x.com/Real_NHL_Savant/status/2102852409970090431,1092,11,55,0,0,0,6,1,16,21,0,0,0
2102816322954686588,"Wed, Sep 23, 2026",@DieselEV1 Framber looks like a freaking ace.. where has this guy been all year for the tigers!,https://x.com/Real_NHL_Savant/status/2102816322954686588,59,0,0,0,0,0,0,0,0,0,0,0,0
2102815521338982890,"Wed, Sep 23, 2026",Today feel like the grand finale... so many A tier sharps out with size https://t.co/Ch9GOcBwbl,https://x.com/Real_NHL_Savant/status/2102815521338982890,249,1,24,0,1,0,1,0,2,2,0,0,0
2102805668378161381,"Wed, Sep 23, 2026",We have made +98.88 units in the MLB since June 1st... Everybody is ready to let the MLB go.... but I can't leave the sharps who brought me to the dance. MASSIVE SLATE today.. Here are three early locks. https://t.co/FKhjEXqsaq,https://x.com/Real_NHL_Savant/status/2102805668378161381,1367,20,328,1,0,0,2,0,25,36,1,0,0
2102799253102039397,"Wed, Sep 23, 2026",@juanoxycodon That is exactly what makes this so damn hard! It will be interesting to see what the action looks like closer to game time.,https://x.com/Real_NHL_Savant/status/2102799253102039397,46,1,2,0,0,0,0,0,0,1,0,0,0
2102796729267466457,"Wed, Sep 23, 2026",@juanoxycodon would love to see how Nola has faired against other teams that fit that same profile... and who those pitchers were in those 18 games.. sometimes the surface numbers dont tell the whole story,https://x.com/Real_NHL_Savant/status/2102796729267466457,68,1,2,0,0,0,1,0,0,0,0,0,0
2102762907713020245,"Wed, Sep 23, 2026",@MoneylineMafia_ Rays + Phillies.... follow the proven sharp money.. https://t.co/QHQv4zM5uR,https://x.com/Real_NHL_Savant/status/2102762907713020245,594,0,98,1,0,1,0,0,13,1,0,0,0
2102757612966273506,"Wed, Sep 23, 2026",@RirohBets I’ve never see a team like the Rockies get so much love. Those plus money dogs just keep getting action.,https://x.com/Real_NHL_Savant/status/2102757612966273506,62,0,5,0,0,0,0,0,0,5,0,0,0
2102756404763189556,"Wed, Sep 23, 2026","Is there some pitching or lineup news coming out about the phillies/brewers game tonight? This line has been MOVING! and one of the best sharps I track is on it for his normal unit size $2,000. Up $24k in L30 days.. 16-6 in tracked MLs.. 👀👀 https://t.co/MAyrbJOaks",https://x.com/Real_NHL_Savant/status/2102756404763189556,1478,13,218,0,0,0,2,0,12,27,2,0,0
2102590273058644341,"Wed, Sep 23, 2026",@Alex30522688355 I’ll check in on the props and see what I can find,https://x.com/Real_NHL_Savant/status/2102590273058644341,72,1,2,0,0,0,0,0,0,1,0,0,0
2102583425463140671,"Wed, Sep 23, 2026",@Royals559 notifications will probably come last after everything else is finished. just from a logistics standpoint,https://x.com/Real_NHL_Savant/status/2102583425463140671,56,1,4,0,0,0,0,0,0,3,0,0,0
2102583266691989921,"Wed, Sep 23, 2026",@Royals559 love that.. so it doesnt get too crowded,https://x.com/Real_NHL_Savant/status/2102583266691989921,80,3,7,0,0,0,0,0,1,3,0,0,0
2102581602085949870,"Wed, Sep 23, 2026","This sharp has been absolute money. 3 out of 4 cashes tonight. Only miss is the rockies ML. I believe in the v12 prediction engine, but there is value in here for those interested in following specific sharps.",https://x.com/Real_NHL_Savant/status/2102581602085949870,2252,19,64,3,0,0,3,0,12,20,0,0,0
2102578392713306541,"Wed, Sep 23, 2026",@Comp1746362 @JPWilliams37 Interesting.. need a way to lookup or search so we can share. Good idea there,https://x.com/Real_NHL_Savant/status/2102578392713306541,47,1,2,0,0,0,0,0,0,1,0,0,0
2102573436635906158,"Wed, Sep 23, 2026",@juanoxycodon happy to hear that.. last week was rough.. but literally any other time than that has been good. dont hesitate to reach out if you have any questions,https://x.com/Real_NHL_Savant/status/2102573436635906158,77,1,2,0,0,0,0,0,1,0,0,0,0
2102549656295063577,"Wed, Sep 23, 2026",@PoppaVic_ Love the way this looks! Angels is looking like a locked play too.,https://x.com/Real_NHL_Savant/status/2102549656295063577,197,1,15,1,0,0,2,0,7,5,0,0,0
2102549365378240513,"Wed, Sep 23, 2026",@andrewfierro22 This dude has been running a full court press on the MLB,https://x.com/Real_NHL_Savant/status/2102549365378240513,161,0,2,0,0,0,0,0,0,2,0,0,0
2102525490489942324,"Tue, Sep 22, 2026","@dominic_grauso no worries, sports arent going anywhere any time soon",https://x.com/Real_NHL_Savant/status/2102525490489942324,180,1,2,0,0,0,0,0,1,0,0,0,0
2102524371713892811,"Tue, Sep 22, 2026",If anyone is tailing plays from their sharp portfolio I want to see who you are following and why? Share some of those plays.. if you're willing to not gatekeep! https://t.co/Hgs7r0PpOL,https://x.com/Real_NHL_Savant/status/2102524371713892811,2988,12,261,4,0,0,4,2,24,36,0,0,0
2102443941224124819,"Tue, Sep 22, 2026",If you have been looking for a good reason to try the free trial.. I honestly don't think there has ever been a better time. Besides the prediction engine where we lock &amp; size picks. Now you can create your own portfolio of sharps to tail directly. Try this now for free. Let https://t.co/JYCGXO3IzP,https://x.com/Real_NHL_Savant/status/2102443941224124819,4794,13,241,3,0,0,0,0,28,58,0,0,0
2102414363114217551,"Tue, Sep 22, 2026",@Royals559 interesting.. thank you for pointing that out.. obviously 2 differnt calculations happening there.. looks like 1 is a portoflio return other is more likely play based roi,https://x.com/Real_NHL_Savant/status/2102414363114217551,52,1,3,0,0,0,0,0,0,2,0,0,0
2102390601358422215,"Tue, Sep 22, 2026",@dominic_grauso very happy with how the NFL season has rolled out.,https://x.com/Real_NHL_Savant/status/2102390601358422215,115,1,6,0,0,0,1,0,1,3,0,0,0
2102389601486737438,"Tue, Sep 22, 2026","@Royals559 I think this will exist, but only for people in your my sharps portfolio.. I dont want to rebuild v12 unfortunately. but I get your point.. portfolio sharps will show when 2+ align or 1/1 conflict",https://x.com/Real_NHL_Savant/status/2102389601486737438,60,1,4,0,0,0,1,0,1,1,0,0,0
2102385564771352795,"Tue, Sep 22, 2026",@VitalSourceWell I've shipped a few updates over the past 5 days. If you turn off and then back on after waiting 30 seconds. It should do the trick.,https://x.com/Real_NHL_Savant/status/2102385564771352795,85,1,3,0,0,0,0,0,0,2,0,0,0
2102381757966520424,"Tue, Sep 22, 2026","@bamdfspicks Oh shit didnt see that that, I was playing in a bball league.. now I am a little upset it downsized.",https://x.com/Real_NHL_Savant/status/2102381757966520424,64,0,1,0,0,0,0,0,0,1,0,0,0
2102380297971015761,"Tue, Sep 22, 2026","@bamdfspicks I was kind of suprised to see this light up late.. but with the official Puka news, I think the sharps found some value on this line.",https://x.com/Real_NHL_Savant/status/2102380297971015761,272,1,3,0,0,0,1,0,1,0,0,0,0
2102378989348131228,"Tue, Sep 22, 2026",Yesterday we went 4-0...but we aren't in the clear yet. We are back over +158 units in the v12 era. We got hit hard last week with 3 down days in a row. We have clawed back over half of those units in the last 3 days. I will be very happy when we claw back the other half. https://t.co/rWqUq937Kp,https://x.com/Real_NHL_Savant/status/2102378989348131228,2338,26,188,2,0,0,4,0,22,35,0,0,0
2102221677648122165,"Tue, Sep 22, 2026",@dominic_grauso Had everyone worried…but was never in doubt! 😅,https://x.com/Real_NHL_Savant/status/2102221677648122165,65,2,2,0,0,0,0,0,0,0,0,0,0
2102221459603021947,"Tue, Sep 22, 2026",@dominic_grauso It’s good to be back!,https://x.com/Real_NHL_Savant/status/2102221459603021947,197,4,12,0,0,0,1,0,6,1,0,0,0
2102201832642842964,"Tue, Sep 22, 2026",@JPWilliams37 we need to get this back on track! 10 days left in September,https://x.com/Real_NHL_Savant/status/2102201832642842964,116,2,3,0,0,0,0,0,0,1,0,0,0
2102174539220238337,"Mon, Sep 21, 2026",@DaveWhitman12 I do love the hot cold idea. And ya a lot of sharks are profitable across sports,https://x.com/Real_NHL_Savant/status/2102174539220238337,46,0,1,0,0,0,0,0,0,1,0,0,0
2102174432974225871,"Mon, Sep 21, 2026",@Royals559 Keep these coming this sounds awesome.,https://x.com/Real_NHL_Savant/status/2102174432974225871,61,0,2,0,0,0,1,0,0,1,0,0,0
2102159289968132569,"Mon, Sep 21, 2026",@DaveWhitman12 What is most important for the chest sheet?,https://x.com/Real_NHL_Savant/status/2102159289968132569,92,0,3,0,0,0,1,0,0,2,0,0,0
2102158324015751205,"Mon, Sep 21, 2026",@JPWilliams37 Ya that is legit. Definitely need more of a breakdown there,https://x.com/Real_NHL_Savant/status/2102158324015751205,77,0,2,0,0,0,0,0,0,2,0,0,0
2102157935702855701,"Mon, Sep 21, 2026",@Alex30522688355 I think it really is. Especially for anything interested in the individual wallet data that makes up v12,https://x.com/Real_NHL_Savant/status/2102157935702855701,77,0,3,0,0,0,0,0,0,3,0,0,0
2102157720006668454,"Mon, Sep 21, 2026",@DJohnson3636 I appreciate any feedback that helps me build a better product for the people!,https://x.com/Real_NHL_Savant/status/2102157720006668454,125,1,2,0,0,0,0,0,0,1,0,0,0
2102156232035270706,"Mon, Sep 21, 2026",@JPWilliams37 That is a great idea. Definitely will add some features like that. Also want to allow for adding sharps from locked picks wallet map as well,https://x.com/Real_NHL_Savant/status/2102156232035270706,149,2,8,0,0,0,1,0,1,4,0,0,0
2102151813847826608,"Mon, Sep 21, 2026","I need your feedback! I am working on some next gen features that will allow you to create and follow your own custom sharp list. Receive notifications specific to them, see when they are leading v12 plays, see their results and track their progress. This is for everyone who https://t.co/rCHs6fdHtN",https://x.com/Real_NHL_Savant/status/2102151813847826608,1789,31,233,1,0,0,8,2,31,50,0,0,0
2102095393831960805,"Mon, Sep 21, 2026",@JohnSmithwezx Soccer never left?,https://x.com/Real_NHL_Savant/status/2102095393831960805,95,1,4,0,0,0,1,0,2,0,0,0,0
2102080672437243992,"Mon, Sep 21, 2026","Yesterday at multiple times we were tracking 3+ million dollars in open positions. On this sleepy Monday.. we are at 10k. V12 is back over 150 units after 3 consecutive fairly strong days. Here is an example of a play that stands out today. Pinnacle keeps moving on this, https://t.co/E64W6FOOXB",https://x.com/Real_NHL_Savant/status/2102080672437243992,6791,19,191,1,0,1,2,0,21,45,0,0,0
2101862553802379465,"Mon, Sep 21, 2026",@craig3124 Rain and weather was a real factor today. I thought it was over in OT. They were going to blow it,https://x.com/Real_NHL_Savant/status/2101862553802379465,85,0,5,0,0,0,0,0,3,2,0,0,0
2101851190476653032,"Mon, Sep 21, 2026",@DormieThru9 @PoppaVic_ Don’t blame you there. WNBA can be very whacky,https://x.com/Real_NHL_Savant/status/2101851190476653032,69,1,2,0,0,0,0,0,0,1,0,0,0
2101849356085199103,"Mon, Sep 21, 2026",@PoppaVic_ Cash it! We were down bad for 3 days. But things are starting to feel right again!,https://x.com/Real_NHL_Savant/status/2101849356085199103,153,1,6,0,0,0,1,0,4,0,0,0,0
2101844593885036839,"Mon, Sep 21, 2026",We didn’t have a lot of action today. But Everytime I read stuff like this. I’m thankful to be following qualified sharp money. Steelers ML was about the only public play we were on.,https://x.com/Real_NHL_Savant/status/2101844593885036839,2365,5,50,0,0,0,2,0,21,11,0,0,0
2101835839764394079,"Mon, Sep 21, 2026",@TheBetDesk Me last week….Besides actually winning… there is a never ending emotional battle https://t.co/csJUJPWDbB,https://x.com/Real_NHL_Savant/status/2101835839764394079,304,4,32,0,0,0,1,0,4,15,0,0,0
2101835127336690110,"Mon, Sep 21, 2026",@TheBetDesk I know what that feels like all too well. Twitter timeline doesn’t help either. Everyone here only wins.,https://x.com/Real_NHL_Savant/status/2101835127336690110,791,8,19,0,0,0,1,0,5,5,0,0,0
2101828539402056012,"Mon, Sep 21, 2026",@PoppaVic_ I hope they come out high flying with TDs,https://x.com/Real_NHL_Savant/status/2101828539402056012,129,1,2,0,0,0,1,0,0,0,0,0,0
2101827352556642662,"Mon, Sep 21, 2026",@zackwithit You ready for hockey season?,https://x.com/Real_NHL_Savant/status/2101827352556642662,129,0,3,0,0,0,0,0,1,2,0,0,0
2101827256188313611,"Mon, Sep 21, 2026","@jeetnga I did. Exactly why I posted an update, so people know that sharp money moves.. Colts gained a lot of support in the final minutes. Chiefs representing a significantly less amount of dollars now. https://t.co/Mv2NzEf5dJ",https://x.com/Real_NHL_Savant/status/2101827256188313611,195,0,13,0,0,0,0,0,4,0,0,0,0
2101826786254315663,"Mon, Sep 21, 2026",@ClosingDime That is awesome. I have followed the math based approach you’ve taken for awhile.. and I enjoy it. Love to see an original model have an edge more than just sharp vs rec lines. actually means somebody mined some data and found something meaningful,https://x.com/Real_NHL_Savant/status/2101826786254315663,158,1,9,0,0,0,0,0,6,2,0,0,0
2101825889180762373,"Mon, Sep 21, 2026",NFL money is different. In the final minutes before lock. Colts money came hammering in. So we have two plays tonight. Over 45.5 for 3 units. Colts ML for 1 unit. Shock the world. https://t.co/RMeIeakqL8,https://x.com/Real_NHL_Savant/status/2101825889180762373,7097,17,275,2,0,2,4,0,37,46,0,0,0
2101824626376483102,"Mon, Sep 21, 2026","@ClosingDime Rare these days to find someone originating in a non generic way. Nice results, is this the first year of receiving props model? Or something youve been working on for years?",https://x.com/Real_NHL_Savant/status/2101824626376483102,541,1,10,1,0,0,1,0,4,4,0,0,0
2101822860108960154,"Sun, Sep 20, 2026",Appreciate you sticking with a trusting the process! Let’s go LA Sparks.,https://x.com/Real_NHL_Savant/status/2101822860108960154,1697,10,40,1,0,0,0,1,11,8,0,0,0
2101820681662972266,"Sun, Sep 20, 2026",@BUBBSAI You’ll never know if they’ll be right this time or not. But that is why I started tracking them all myself,https://x.com/Real_NHL_Savant/status/2101820681662972266,63,1,4,0,0,0,0,0,2,1,0,0,0
2101814729668694315,"Sun, Sep 20, 2026",@PoppaVic_ Lets go ladies!,https://x.com/Real_NHL_Savant/status/2101814729668694315,134,1,6,0,0,0,0,0,1,4,0,0,0
2101813862756401644,"Sun, Sep 20, 2026","$209,000 AT 25× His normal is $8,300. That's the fade....of Daniel Jones.. Nine more proven wallets on Kansas City with him. Three proven took the Colts. They have money too. Chiefs -6.5. Three units. We have had a good day.. here is the nightcap The wallets we follow are https://t.co/zvWlZZtpz0",https://x.com/Real_NHL_Savant/status/2101813862756401644,8073,8,204,0,0,1,1,0,24,30,0,0,0
2101807701395116322,"Sun, Sep 20, 2026",@BUBBSAI just 11 plays this season so far. could be..one with a big bankroll,https://x.com/Real_NHL_Savant/status/2101807701395116322,124,0,4,0,0,0,1,0,1,2,0,0,0
2101807248221544451,"Sun, Sep 20, 2026",@millertimelocks Full send it!,https://x.com/Real_NHL_Savant/status/2101807248221544451,147,1,3,0,0,0,0,0,1,1,0,0,0
2101800945336156611,"Sun, Sep 20, 2026",@BookitWithTrent Very sharp read @BookitWithTrent!! We are tracking several proven sharp wallets backing you on this play.. including one sharp with $209k.. up 41K L30 days. Go Chiefs! https://t.co/NAxCrvkxXw,https://x.com/Real_NHL_Savant/status/2101800945336156611,1572,2,128,0,0,0,2,0,5,7,0,0,0
2101799171128713643,"Sun, Sep 20, 2026","@NalvigsLocks Man don’t see a lot of Daniel Jones is solid floating around twitter….. he’s like a mirage, looks good at first but the more you look the worse it gets. Sharp read!",https://x.com/Real_NHL_Savant/status/2101799171128713643,253,1,4,0,0,0,0,0,2,1,0,0,0
2101781137932611857,"Sun, Sep 20, 2026","@BUBBSAI how much do you like this? this guys has 209,000 reasons to like the chiefs? https://t.co/elxwHGqNAp",https://x.com/Real_NHL_Savant/status/2101781137932611857,1050,2,110,0,0,0,1,0,13,7,0,0,0
2101716923939463169,"Sun, Sep 20, 2026",@Gino_BetOpenly Top notch choice! Underrated option for sure,https://x.com/Real_NHL_Savant/status/2101716923939463169,238,1,12,0,0,0,1,0,6,4,0,0,0
2101716001251315945,"Sun, Sep 20, 2026","I don't pick games. We just track the proven sharps. $219,000 on the Under and only $1,700 on the Over. That's Vikings at Chicago. Vikings about to plays this one close!? @SKORNorth Bears on upset alert? The wallet on this is 3-0. $125,000 on the Under... He's also $178,000 on https://t.co/lvL5LMXvsR",https://x.com/Real_NHL_Savant/status/2101716001251315945,2357,14,177,0,0,0,2,1,25,18,0,0,0
2101699282038362283,"Sun, Sep 20, 2026",@johnewing @steelers @BetMGM Ridiculous amount of sharp money on this game….. Rousinni off-season causing a slow start? https://t.co/Lj2HnDYF01,https://x.com/Real_NHL_Savant/status/2101699282038362283,356,1,51,0,0,0,0,0,6,2,0,0,0
2101694558446788618,"Sun, Sep 20, 2026","$131,000 ON THE VIKINGS $178,000 ON THE STEELERS Same wallet. 3-0. @invisiblestats is writing about the dogs. Sharps are backing two of them. He's is onto something Pinnacle took Minnesota from a $5,000 limit to $30,000...and odds haven't really budged against us. Steelers https://t.co/0BTcKUeSWC",https://x.com/Real_NHL_Savant/status/2101694558446788618,4655,10,190,0,0,2,0,0,17,24,0,0,0
2101682721697222872,"Sun, Sep 20, 2026","$215,000 ON THE STEELERS +212. Two proven wallets. One proven took New England. Pats on upset alert? We finished up yesterday. A couple of those losses were ugly. Northwestern. Miss State +3.5. Rockies. Those were the ones we sized well. SIU +37.5 lost by half a point. https://t.co/OToKpZBv18",https://x.com/Real_NHL_Savant/status/2101682721697222872,2112,8,159,0,0,0,0,0,17,23,0,0,0
2101405287043285162,"Sat, Sep 19, 2026",@PoppaVic_ Dawgz are barking lets go!,https://x.com/Real_NHL_Savant/status/2101405287043285162,143,1,6,0,0,0,0,1,4,0,0,0,0
2101403862783689029,"Sat, Sep 19, 2026","PINNACLE'S LIMIT ON THIS SPREAD IS $20,000 This afternoon it was $15,000. A week ago it was $1,000. And the number still moved our way. Mississippi State +3.5 Sharp consensus -121.. but some books -108 One wallet we track is 8-1 this month. Up $6,800. $2,000 on the points. https://t.co/ICMr0APE9H",https://x.com/Real_NHL_Savant/status/2101403862783689029,4483,17,366,2,0,0,1,0,51,29,0,0,0
2101396131624182242,"Sat, Sep 19, 2026",@NCEVBets That one was a beat down!,https://x.com/Real_NHL_Savant/status/2101396131624182242,117,0,1,0,0,0,0,0,1,0,0,0,0
2101367209939361994,"Sat, Sep 19, 2026",Somewhere out there...there is an SIU alumni or student who believes in their team today! 8.6x avg bet size at 3.5k. Same sharp that was on Oregon spread last night... rolling all those winnings into this game! Let's go Salukis! @BarstoolSIU @SIUAlumni https://t.co/RWnObzzw1d,https://x.com/Real_NHL_Savant/status/2101367209939361994,1496,13,183,0,0,0,1,0,25,19,0,0,0
2101313297119092879,"Sat, Sep 19, 2026","@dominic_grauso I think the Leavitt news has really pushed the line. I am a Ferris State grade though, so I do love Chambliss and followed him when he was playing for the Bulldogs.",https://x.com/Real_NHL_Savant/status/2101313297119092879,142,1,4,0,0,0,0,0,0,3,0,0,0
2101311704059478524,"Sat, Sep 19, 2026",Happy Saturday! Yesterday it was nice to see the ball go through the hoop! 2 huge CFB wins... gives me some extra confidence heading into todays massive slate. I'll be watching sharp actions closely for the Lane Kiffin bowl. Here is one sharp that hasnt missed since I https://t.co/foGFJfqE18,https://x.com/Real_NHL_Savant/status/2101311704059478524,2156,13,276,1,0,0,4,0,24,22,0,0,0
2101152848826315069,"Sat, Sep 19, 2026",@PoppaVic_ Oregon takes care of business and we are looking good for tomorrow’s slate.,https://x.com/Real_NHL_Savant/status/2101152848826315069,81,2,10,0,0,0,1,1,2,4,0,0,0
2101152672787185812,"Sat, Sep 19, 2026","@backedbyblissz Unless you’re using some other outside data, or you want the EV that can come with early entry. I do recommend waiting. After a few days you’ll get more comfortable on whether or not you want to go in early",https://x.com/Real_NHL_Savant/status/2101152672787185812,47,1,5,0,0,0,0,0,0,4,0,0,0
2101151574936490126,"Sat, Sep 19, 2026",@PoppaVic_ Huge wake forest cover there! We needed that!,https://x.com/Real_NHL_Savant/status/2101151574936490126,125,1,3,0,0,0,1,0,1,0,0,0,0
2101146742460747889,"Sat, Sep 19, 2026",@backedbyblissz They aren’t in the tracked results you see. But I monitor their results to make sure we aren’t over muting winners.,https://x.com/Real_NHL_Savant/status/2101146742460747889,53,0,1,0,0,0,1,0,0,0,0,0,0
2101070563275919485,"Fri, Sep 18, 2026",@PoppaVic_ This guy has been money to start the season and he is sized up big time! https://t.co/eTRfkDi1YL,https://x.com/Real_NHL_Savant/status/2101070563275919485,375,5,74,0,0,0,1,1,8,8,0,0,0
2101066282154246364,"Fri, Sep 18, 2026",@PoppaVic_ lets have a night! i love the way this looks on mobile.,https://x.com/Real_NHL_Savant/status/2101066282154246364,208,2,8,0,0,0,1,0,5,0,0,0,0
2101036738676240880,"Fri, Sep 18, 2026",@Alex30522688355 Need those winning vibes back for sure!,https://x.com/Real_NHL_Savant/status/2101036738676240880,110,1,3,0,0,0,0,0,2,0,0,0,0
2101036496895541295,"Fri, Sep 18, 2026",Forgot to share this one also… I know many of you want to see where those A tier sharps are early… so here is the date feature to look ahead. https://t.co/3h70zUwVgU,https://x.com/Real_NHL_Savant/status/2101036496895541295,442,2,94,0,0,0,1,0,2,4,0,0,0
2101031083647148209,"Fri, Sep 18, 2026",@dominic_grauso can only tweak the math so much. so spend some time building some extra quality of life improvements that I know we needed beyond just improving picks quality.,https://x.com/Real_NHL_Savant/status/2101031083647148209,143,2,3,0,0,0,0,0,1,0,0,0,0
2101027207053234279,"Fri, Sep 18, 2026","Did a lot of work under the hood yesterday to try to improve performance. Should see some lower volume going forward. Also took the time to ship some improvements, added some books so its easier to spot best lines available. and added some data on our win rates at each unit https://t.co/e5MAALokJC",https://x.com/Real_NHL_Savant/status/2101027207053234279,2071,31,314,2,0,1,4,0,31,45,0,0,0
2101011827446452699,"Fri, Sep 18, 2026",@VARbasten Can’t get here soon enough!,https://x.com/Real_NHL_Savant/status/2101011827446452699,50,0,0,0,0,0,0,0,0,0,0,0,0
2101011765282713777,"Fri, Sep 18, 2026",@ricarrrdio Definition of buy low and sell high! I appreciate that.,https://x.com/Real_NHL_Savant/status/2101011765282713777,47,0,3,0,0,0,1,0,0,2,0,0,0
2100950534320496897,"Fri, Sep 18, 2026",@NCEVBets @JustinKGambles @RirohBets Sharps we’re not on the lions last night. https://t.co/ribcGj05Tj,https://x.com/Real_NHL_Savant/status/2100950534320496897,131,1,33,0,0,0,1,0,5,3,0,0,0
2100632754123677726,"Thu, Sep 17, 2026","@JPWilliams37 good reminder that in the short term, there is still a vision for the system and we are still directionally headed where we want.",https://x.com/Real_NHL_Savant/status/2100632754123677726,195,1,3,0,0,0,0,0,2,0,0,0,0
2100632441249546475,"Thu, Sep 17, 2026",@SushiBet Sushi.. how would you save the red wings from purgatory?,https://x.com/Real_NHL_Savant/status/2100632441249546475,296,0,10,0,0,0,1,0,9,0,0,0,0
2100620210831007913,"Thu, Sep 17, 2026",@JamKam77 that is a strong mathematical principle.. if the upside is possible.. its definitely likely the same downside move is possible.,https://x.com/Real_NHL_Savant/status/2100620210831007913,176,1,3,0,0,1,0,0,1,0,0,0,0
2100617785881637292,"Thu, Sep 17, 2026","@GamblingShowCom word. and well said... here are my results since I generally ""figured it out"".... but so many times along this line... did I think thats it i wont have to make any more changes.. just for that to not be correct.. https://t.co/FkczDxXyfq",https://x.com/Real_NHL_Savant/status/2100617785881637292,91,1,13,0,0,0,1,0,1,2,0,0,0
2100614901945274867,"Thu, Sep 17, 2026",@GamblingShowCom something that seems so easy on the surface.. but so hard in execution. happy to hear you can relate. definitely open to some discussion!,https://x.com/Real_NHL_Savant/status/2100614901945274867,186,0,1,0,0,0,1,0,0,0,0,0,0
2100609204968993075,"Thu, Sep 17, 2026","Down days suck.. and they suck even more after a good stretch. It has been a long undertaking to get to our current v12 system, and I am no stranger to refining the system and taking losses... there have been plenty of down days. We went on an incredible run from August 28th to https://t.co/s85oXNZK5h",https://x.com/Real_NHL_Savant/status/2100609204968993075,2544,25,290,3,0,0,8,0,52,63,0,0,0
2100597205832778058,"Thu, Sep 17, 2026",@Jeremy_Noel_V2 @FadeBrodie @OddsJam I've got some ideas I have been exploring this morning..there will be some updates today for sure.,https://x.com/Real_NHL_Savant/status/2100597205832778058,64,1,1,0,0,0,0,0,0,0,0,0,0
2100590850291945848,"Thu, Sep 17, 2026","@FadeBrodie @Jeremy_Noel_V2 @OddsJam ya. no way around it last night sucked.. after days like that, I understand why most sites don't do the unit/sizing tracking.. because it would be much easier to slap a star rating on these things and call it a day.",https://x.com/Real_NHL_Savant/status/2100590850291945848,122,0,10,0,0,0,2,0,6,2,0,0,0
2100374989203476937,"Thu, Sep 17, 2026",This is awesome.. to the people who have followed my journey.. and product. This is how early you are.. AI couldn't even include us in this comparison. There are other ways out there besides @OddsJam they have been doing it for a long time and I respect that. I am just happy,https://x.com/Real_NHL_Savant/status/2100374989203476937,2981,17,96,1,0,0,3,2,32,30,0,0,0
