Post id,Date,Post text,Post Link,Impressions,Likes,Engagements,Bookmarks,Shares,New follows,Replies,Reposts,Profile visits,Detail Expands,URL Clicks,Hashtag Clicks,Permalink Clicks
2093883204553863652,"Sun, Aug 30, 2026",@Royals559 Simple version would be. I changed the way new sports are handled. They won’t get full access to unit ladder right away. Number two changed the slate shapes feel. Looking at overall volume and sharp quality to validate that we enough action on a slate. Rather than a few thin,https://x.com/Real_NHL_Savant/status/2093883204553863652,45,1,5,0,0,0,0,0,2,2,0,0,0
2093839998244049160,"Sat, Aug 29, 2026",Dipping a toe back in tonight trusting this A-tier sharp. +$545K the last 30 days. 12-4 · 75% · +57% ROI. TEX @ MIL · Brewers ML · 2.0u. $32.6K on our side (0.6× his usual — even he's light). Same wallet that pressed the Sox at 4.2× ($249K) and cashed. Pressed the Braves https://t.co/uJN1xoA2bM,https://x.com/Real_NHL_Savant/status/2093839998244049160,1586,11,170,0,0,0,0,0,37,15,0,0,0
2093737619578327264,"Sat, Aug 29, 2026",@SushiBet I really dig the UI… you did a great job matching your vibes!,https://x.com/Real_NHL_Savant/status/2093737619578327264,207,1,9,0,0,0,1,0,5,2,0,0,0
2093736497467797881,"Sat, Aug 29, 2026","@34_bricks I made some internal changes. Doesn’t help in retrospect, but should help going forward",https://x.com/Real_NHL_Savant/status/2093736497467797881,60,0,1,0,0,0,0,0,1,0,0,0,0
2093730822217941181,"Sat, Aug 29, 2026",@ShayAvants You made some good choices. Launched some tweaks this AM. Will do a bit of a write up later to explain some findings.,https://x.com/Real_NHL_Savant/status/2093730822217941181,96,2,2,0,0,0,0,0,0,0,0,0,0
2093691185135034761,"Sat, Aug 29, 2026",Sharps indeed did not go golfing. If they did they crashed their cart.. Absolutely rinsed and rugged pulled in all 3 sports last night. Right when everything looks beautiful you get hit in the freaking face. I have been looking through some data all morning.. MLB has been,https://x.com/Real_NHL_Savant/status/2093691185135034761,2613,10,81,0,0,0,4,0,46,21,0,0,0
2093464086235226414,"Fri, Aug 28, 2026",Seems legit https://t.co/mLsKOdBczQ,https://x.com/Real_NHL_Savant/status/2093464086235226414,470,0,53,0,0,0,1,0,2,1,0,0,0
2093463227699011919,"Fri, Aug 28, 2026",No sexy post here… but this dude hasn’t missed in preseason yet. https://t.co/sY7crDZ6Xg,https://x.com/Real_NHL_Savant/status/2093463227699011919,4164,15,223,2,0,0,3,0,49,26,0,0,0
2093453199604633675,"Fri, Aug 28, 2026",@nothatkindadoc The unit recommendation is where to start. I do a lot of the heavy lifting for people. Outside of that I look for a strong lead wallet. Decent sample but strong results. I want to see limited to no sharps on the other side. The pinnacle limits odds dropping stuff is bonus.,https://x.com/Real_NHL_Savant/status/2093453199604633675,90,1,9,0,0,0,1,0,3,4,0,0,0
2093448962044805354,"Fri, Aug 28, 2026",@degenerate2001 Not yet.. I think we had a couple wallets go degen mode last week and got themselves kicked off the list for the moment,https://x.com/Real_NHL_Savant/status/2093448962044805354,96,0,1,0,0,0,0,0,0,1,0,0,0
2093448332857192496,"Fri, Aug 28, 2026",@GomDFS Even a blind squirrel finds a nut every once and awhile.,https://x.com/Real_NHL_Savant/status/2093448332857192496,94,1,3,0,0,0,0,0,1,1,0,0,0
2093438951000269262,"Fri, Aug 28, 2026",SHARPS MUST BE OUT GOLFING. Slow board. Still like this one while we wait on the lock. PIT @ STL Over 7.5 · +102 · 3.0u. Same sharp that hit the Nats and pressed the Braves yesterday.. on a tear this month and pressed up again today. $11.1K at 1.2× his usual. L30 +$134K · https://t.co/IfQtVu83ZI,https://x.com/Real_NHL_Savant/status/2093438951000269262,3953,14,209,0,0,0,3,0,28,9,0,0,0
2093423567002034452,"Fri, Aug 28, 2026","@treveille_ Oh ya totally I understand. I do all the heavy lifting. Some people want to decide on their own and that’s fine, but if people want to tail I got them covered to.",https://x.com/Real_NHL_Savant/status/2093423567002034452,71,1,4,0,0,0,1,0,1,1,0,0,0
2093415396447531492,"Fri, Aug 28, 2026",@1WorldFinance this is a very good idea. thank you!,https://x.com/Real_NHL_Savant/status/2093415396447531492,79,1,1,0,0,0,0,0,0,0,0,0,0
2093403674659680370,"Fri, Aug 28, 2026",@liquidated0x For sure.. and I don’t want people losing money picks that the system isn’t locking in.. all this data can be overwhelming and confusing,https://x.com/Real_NHL_Savant/status/2093403674659680370,61,0,0,0,0,0,0,0,0,0,0,0,0
2093403505931231329,"Fri, Aug 28, 2026",@ShayAvants Really appreciate you saying this! Happy to help anyone.,https://x.com/Real_NHL_Savant/status/2093403505931231329,69,1,1,0,0,0,0,0,0,0,0,0,0
2093378535746417069,"Fri, Aug 28, 2026",RIGHT NOW IT'S JUST US. One day Savant/Sharp Flow are sitting in that Sports folder.... next to every book and tool on the phone. One day.. Right now.. Building. Every morning. https://t.co/R4NCGbRdYS,https://x.com/Real_NHL_Savant/status/2093378535746417069,2167,7,73,0,0,0,0,0,31,15,0,0,0
2093372355921723507,"Fri, Aug 28, 2026",@treveille_ interesting perspective. I appreciate you sharing.. currently only plays that are locked in get sent as notifications with the unit size.. and you can toggle to only receive top tier plays what else do you want on that notification to decide? https://t.co/EGLdScpQZi,https://x.com/Real_NHL_Savant/status/2093372355921723507,140,0,18,0,0,0,1,0,2,6,0,0,0
2093369222889906335,"Fri, Aug 28, 2026",@treveille_ @Alexacdm1 Shoot me a message I’ll get you hooked up.,https://x.com/Real_NHL_Savant/status/2093369222889906335,51,0,5,0,0,0,0,0,1,4,0,0,0
2093369140199170267,"Fri, Aug 28, 2026",@ShayAvants I’ll DM you,https://x.com/Real_NHL_Savant/status/2093369140199170267,110,0,2,0,0,0,0,0,0,2,0,0,0
2093364999267783098,"Fri, Aug 28, 2026","IF YOU'RE LOST ON THE SITE.....THAT'S ON ME. I'm building onboarding tools right now so everybody knows what's going on where to look, what each card means, where the locked plays live. New or OG. I don't want to miss what you actually need. What questions do I still need to",https://x.com/Real_NHL_Savant/status/2093364999267783098,1799,14,90,0,0,0,9,2,35,30,0,0,0
2093360472397414880,"Fri, Aug 28, 2026",@haveaniceday054 Freaking love gold stars! Appreciate you!,https://x.com/Real_NHL_Savant/status/2093360472397414880,56,1,1,0,0,0,0,0,0,0,0,0,0
2093356915464003923,"Fri, Aug 28, 2026",@Breaktheboox Damn never thought about doing that… 🧐,https://x.com/Real_NHL_Savant/status/2093356915464003923,103,0,4,0,0,0,0,0,3,1,0,0,0
2093356173957239122,"Fri, Aug 28, 2026","@Alexacdm1 I really appreciate you saying that. Happy to help. If anyone else is waiting on the sidelines, happy to help or give away some extra promo codes.",https://x.com/Real_NHL_Savant/status/2093356173957239122,67,0,1,0,0,0,1,0,0,0,0,0,0
2093355341819863061,"Fri, Aug 28, 2026",@EVLongshots Literally the truest thing ever.,https://x.com/Real_NHL_Savant/status/2093355341819863061,125,1,9,0,0,0,0,0,7,1,0,0,0
2093347287762178433,"Fri, Aug 28, 2026",@LockswithKuz We are just getting started!,https://x.com/Real_NHL_Savant/status/2093347287762178433,75,0,1,0,0,0,0,0,1,0,0,0,0
2093342937002160384,"Fri, Aug 28, 2026",@dominic_grauso What a day! 7-1 over the past two? Not to shabby.,https://x.com/Real_NHL_Savant/status/2093342937002160384,106,2,8,0,0,0,0,0,5,1,0,0,0
2093342778210017359,"Fri, Aug 28, 2026",@bamdfspicks This was a beauty game….nice play!,https://x.com/Real_NHL_Savant/status/2093342778210017359,391,2,14,0,0,0,0,1,1,10,0,0,0
2093307412505633245,"Fri, Aug 28, 2026",@teddy95700840 you'll get access to a whole page like this with all the data you need.. on which picks and which sharps are on what sides... and you'll get instructions in the account page for these to be sent to your phone when they officially lock in. also its 5 day minimum free trial. no https://t.co/SrWlM1hHUt,https://x.com/Real_NHL_Savant/status/2093307412505633245,60,0,6,0,0,0,0,0,0,1,0,0,0
2093300395065934062,"Fri, Aug 28, 2026",@BetHeroSports Whelp maybe until you stack too many L’s in a row.. lol then maybe it feels different. How can you really tell the difference? How do you know when the process is flawed…and is it too late when you figure it out?,https://x.com/Real_NHL_Savant/status/2093300395065934062,150,0,1,0,0,0,0,0,1,0,0,0,0
2093299733854896229,"Fri, Aug 28, 2026",I don't know what you're using for your data or model right now. But if you can't quantify the edge between low-tier plays and high-tier plays... you're kind of just guessing or flat betting.. And if you're paying real money without access to underlying metrics like this... the,https://x.com/Real_NHL_Savant/status/2093299733854896229,333,0,4,0,0,0,0,0,3,1,0,0,0
2093299132148363436,"Fri, Aug 28, 2026",@DJohnson3636 You told me less volume more conviction.. I appreciate you!,https://x.com/Real_NHL_Savant/status/2093299132148363436,141,0,0,0,0,0,0,0,0,0,0,0,0
2093296585727750301,"Fri, Aug 28, 2026",DOWN 76 UNITS. THEN V12 WENT LIVE. 89 days later.....all-time high. +121.57u since June 1. June / July we prepped for this move. August we refined it and sized it. Win rate didn't really change. We just stopped deploying capital like we were guessing and put it on the games https://t.co/v9d1q0WHIR,https://x.com/Real_NHL_Savant/status/2093296585727750301,2162,17,171,1,0,0,8,0,20,36,0,0,0
2093153628076875945,"Fri, Aug 28, 2026",Chris Sale legacy game. Braves ML ✅✅ Under 6.5 ✅✅ When we size up in v12 it continues to print. We break 120+ units since June 1st. Hopefully you had your notifications on today. https://t.co/cWYicCBNVd,https://x.com/Real_NHL_Savant/status/2093153628076875945,3107,13,138,0,0,1,0,1,30,16,0,0,0
2093127674189296022,"Fri, Aug 28, 2026",@degenerate2001 Not tracking anything meaningful on that game atm,https://x.com/Real_NHL_Savant/status/2093127674189296022,58,0,0,0,0,0,0,0,0,0,0,0,0
2093113632632520834,"Thu, Aug 27, 2026",SAME PRINTER THAT HIT THE NATS 7-1. NOW 2.0× ON THE BRAVES. Should we run it back?? $17.3K at 2.0× his usual. L30 +$108K. 17-4 · 81% WR. Beats close 68%. We were on Atlanta yesterday. Sharps are going back to the well. Fading the Dodgers isn't easy... confirmed winners are https://t.co/GqGGMCeswL,https://x.com/Real_NHL_Savant/status/2093113632632520834,3762,6,133,0,0,0,1,0,14,19,0,0,0
2093080263995601397,"Thu, Aug 27, 2026",Most people try to become sharp. Buy the +EV tool. Pay a million bucks. Wait for a nuke. Ride 16.8× conviction off one ticket. Pray that sharp was clean. That can work. It also puts you on one side of the board with no read on who's against you... or whether the losers are https://t.co/WDGlaC7VWb,https://x.com/Real_NHL_Savant/status/2093080263995601397,2161,20,182,1,0,0,0,0,34,28,0,0,0
2093075147846459798,"Thu, Aug 27, 2026","@PoppaVic_ They made us sweat early, but ultimately it worked out in our favor.",https://x.com/Real_NHL_Savant/status/2093075147846459798,76,1,5,0,0,0,0,0,2,2,0,0,0
2093074927486202060,"Thu, Aug 27, 2026","@dominic_grauso So ready for football to be back! And I do really think about how important this image is.. seeing all the sharps for and against mapped with size, ROI and CLV? You also get actionable locked plays and unit sizing? And tracked? A thing of beauty https://t.co/Eu8DsOHZRL",https://x.com/Real_NHL_Savant/status/2093074927486202060,109,3,16,0,0,0,1,0,4,6,0,0,0
2093073616250495052,"Thu, Aug 27, 2026",I don't know what people are using for their data or what they're paying....or if its effectiveness is tracked I know mine isn't going to break your bank. And you're going to get all the data you need to look sharp. Upgrade for 25% off for life. Let us put you on sharp plays,https://x.com/Real_NHL_Savant/status/2093073616250495052,272,0,1,0,0,0,0,0,0,1,0,0,0
2093073441041846461,"Thu, Aug 27, 2026",SIZED UP AFTER A 13-1 BEATDOWN. $12.7K AT 1.5× HIS USUAL. IT CASHED. Nats won 7-1. 5.0u. Everyone was ready to leave baseball. The sharps we track weren't. Lead wallet on this side: L30 +$108K. 17-4 · 81% WR. Beats close 68% of the time. We said jump early. Monitor all day. https://t.co/sVGWHGCT7P,https://x.com/Real_NHL_Savant/status/2093073441041846461,2184,9,100,0,0,1,2,0,35,21,0,0,0
2093070800966320196,"Thu, Aug 27, 2026","@dominic_grauso @TumboToon_ @OddsJam I can't promise we win them all..but we are going to be on the right side of a lot of tickets. If your product gives you data without action, and a tracker.. you are the product not the data. https://t.co/LHbBeCXtMz",https://x.com/Real_NHL_Savant/status/2093070800966320196,65,1,2,0,0,0,0,0,0,1,0,0,0
2093024089996718184,"Thu, Aug 27, 2026",@JonRonModels Done!,https://x.com/Real_NHL_Savant/status/2093024089996718184,39,0,1,0,0,0,0,0,0,1,0,0,0
2093022718539010424,"Thu, Aug 27, 2026",@JPWilliams37 very ready for football!!,https://x.com/Real_NHL_Savant/status/2093022718539010424,62,0,2,0,0,0,0,0,1,1,0,0,0
2093012158875422807,"Thu, Aug 27, 2026",@JonRonModels I love to hear that! Also thank you for the tip... I will explore. Would love to chat more about design if youre open to it.,https://x.com/Real_NHL_Savant/status/2093012158875422807,176,0,4,0,0,0,1,0,2,1,0,0,0
2093010955730903450,"Thu, Aug 27, 2026",@dominic_grauso @EVBettors Here is the lead wallet from sharpflow..... there will always be sharps on each side.. will be cool to see how this one plays out. https://t.co/9D48ktLXDA,https://x.com/Real_NHL_Savant/status/2093010955730903450,114,1,15,0,0,0,0,0,3,0,0,0,0
2093009896245461452,"Thu, Aug 27, 2026",@dominic_grauso @EVBettors Interesting... always cool to see these... my guess is it is this guy? fits the size.. https://t.co/jM8eEh8sPF,https://x.com/Real_NHL_Savant/status/2093009896245461452,127,1,64,0,1,1,1,0,5,1,0,0,0
2092999315731947547,"Thu, Aug 27, 2026",@LogWhittHits Keep cashing!,https://x.com/Real_NHL_Savant/status/2092999315731947547,32,0,0,0,0,0,0,0,0,0,0,0,0
2092997080427962583,"Thu, Aug 27, 2026",@mogpapi @LogWhittHits Hard to comprehend that level of dough.,https://x.com/Real_NHL_Savant/status/2092997080427962583,125,0,2,0,0,0,1,0,1,0,0,0,0
2092995724090736892,"Thu, Aug 27, 2026",@mogpapi @LogWhittHits Makes the size of bets even crazier right?,https://x.com/Real_NHL_Savant/status/2092995724090736892,135,0,3,0,0,0,1,0,0,2,0,0,0
2092994358567993679,"Thu, Aug 27, 2026",@LogWhittHits I can't disagree with that idea.. world cup was profitable.. these EPL/La Liga sharps have some wild numbers.. there is something to it!,https://x.com/Real_NHL_Savant/status/2092994358567993679,100,1,3,0,0,0,2,0,0,0,0,0,0
2092993580491043157,"Thu, Aug 27, 2026",$381K on one soccer ticket. Barcelona ML. 6.0× his usual. L30 +$183K · 9-2 · 82% WR. Yesterday this same sharp pressed Madrid for $163.7K....and cashed. We've been tracking MLB printers all summer at $5K–$10K big bets. SOCCER is a different planet. Action tab. Same wallets. https://t.co/zQjY6qxCOL,https://x.com/Real_NHL_Savant/status/2092993580491043157,1912,7,170,1,0,0,2,0,19,23,0,0,0
2092984485855834370,"Thu, Aug 27, 2026",@bruh2040811 100p... just need some time to qualify some sharps as proven.,https://x.com/Real_NHL_Savant/status/2092984485855834370,60,0,1,0,0,0,0,0,1,0,0,0,0
2092977485382111254,"Thu, Aug 27, 2026",NATS GOT ROCKED 13-1 YESTERDAY. Everyone is moving off baseball. Sharps we track aren't fading them. They're sizing UP early. Multiple Tier A on this side. The lead one has been lights out: L30 +$108K. 17-4 · 81% WR. Beats close 68% of the time. Just dropped $12.7K at 1.5× his https://t.co/YE91PdIlVn,https://x.com/Real_NHL_Savant/status/2092977485382111254,4700,14,217,0,1,0,1,0,28,28,0,0,0
2092964178277413140,"Thu, Aug 27, 2026","Most people try to become sharp. This long-time OG is doing something a little different. He embraced Sharp Flow. He attacks the sized unit plays. Yesterday: 3-1 · +5.37u. Month still building....slow, still green. Missed two that hit yesterday.. But that's okay still green. https://t.co/RyYdZwaxl5",https://x.com/Real_NHL_Savant/status/2092964178277413140,1620,5,89,0,0,0,0,1,9,11,0,0,0
2092950071369171266,"Thu, Aug 27, 2026",@dominic_grauso One more big day away from blowing the doors off for the month.,https://x.com/Real_NHL_Savant/status/2092950071369171266,59,2,2,0,0,0,0,0,0,0,0,0,0
2092944579431411789,"Thu, Aug 27, 2026",@dominic_grauso I totally feel this too. I’ve continued to ship minor tweaks all month trying to make this easier. I’m really encouraged by the win dates by unit tier.,https://x.com/Real_NHL_Savant/status/2092944579431411789,103,1,3,0,0,0,0,0,1,1,0,0,0
2092943347597946893,"Thu, Aug 27, 2026","@bigda05 I am pumped for football. I think the sharps are going to clean up. Tracking is live, might take a few days to get a qualified list though to lock plays.",https://x.com/Real_NHL_Savant/status/2092943347597946893,81,1,1,0,0,0,0,0,0,0,0,0,0
2092942506036006942,"Thu, Aug 27, 2026",People tell me I have no edge every day. That this idea is stupid. 47–16. +89.93 units. Every time we size over 5u. We just keep showing up. Tracking the sharps. Stake plays that stand out. v12 just crossed +110u in 88 days. Yesterday added +12.91u. Curve's at an all-time https://t.co/ISn58wzOEU,https://x.com/Real_NHL_Savant/status/2092942506036006942,2056,5,157,0,0,1,3,0,28,23,0,0,0
2092795543604838469,"Thu, Aug 27, 2026",@JPWilliams37 They are pretty similar datasets. The idea is that we get the capital to the high edge plays. So those over 11 plays are going to be sized up. But I’m confident in the direction the orange line is trending for 2-4 band. Which is a lot of those 3u plays,https://x.com/Real_NHL_Savant/status/2092795543604838469,54,1,2,0,0,0,0,0,1,0,0,0,0
2092772573478052285,"Thu, Aug 27, 2026",Start free PROMO CODE - SUMMER https://t.co/KmjsCyd8do,https://x.com/Real_NHL_Savant/status/2092772573478052285,216,0,13,0,0,0,0,0,0,6,7,0,0
2092772319546462589,"Thu, Aug 27, 2026","+$476,000. ONE WALLET. 30 DAYS. That's the lead wallet from the play below. Beat close 87%. We don't make you a sharp. We make you look sharp. Free trial — watch sharps like this live and grade it yourself ↓ https://t.co/AheSp7Cnkg",https://x.com/Real_NHL_Savant/status/2092772319546462589,1368,6,86,0,0,0,1,0,7,7,0,0,0
2092769623393378328,"Thu, Aug 27, 2026",@mogpapi was 475k before that game... he had 50k+ on that one.,https://x.com/Real_NHL_Savant/status/2092769623393378328,106,1,5,0,0,0,0,0,2,2,0,0,0
2092765193621086432,"Thu, Aug 27, 2026",@mogpapi He has had a freaking week. Unreal run!,https://x.com/Real_NHL_Savant/status/2092765193621086432,109,0,3,0,0,0,1,0,1,1,0,0,0
2092762412847874071,"Wed, Aug 26, 2026",@TDBUbet I got you my man!,https://x.com/Real_NHL_Savant/status/2092762412847874071,68,0,2,0,0,0,0,0,2,0,0,0,0
2092734900944167223,"Wed, Aug 26, 2026",@HEROIMPROV Maybe next season. Probably won’t be able to get any props this year,https://x.com/Real_NHL_Savant/status/2092734900944167223,56,0,2,0,0,0,0,0,2,0,0,0,0
2092729699180875976,"Wed, Aug 26, 2026",+42.06u OVER THE LAST 30 DAYS. Yesterday's top plays got smoked. I went into the lab this morning looking for a broken process. Win rates: holding. Edge: holding. 172-153 · 52.9% WR (breakeven 52.4%) +4.9% ROI · 325 graded High-conviction tiers still clear of the line. EDGE https://t.co/zVQpvLLGAH,https://x.com/Real_NHL_Savant/status/2092729699180875976,2493,16,211,0,0,0,2,0,33,23,0,0,0
2092705562949480641,"Wed, Aug 26, 2026",@dominic_grauso Right back on the horse today. Strong start.,https://x.com/Real_NHL_Savant/status/2092705562949480641,100,2,3,0,0,0,0,0,1,0,0,0,0
2092704738089586946,"Wed, Aug 26, 2026",BETMGM IS SHOWING TOP TICKETS We don't ride tickets. We ride the wallet that printed them. $249K press on the Sox. Cashed them again yesterday. L30 +$476K. Beat close 87%. On fire. Same sharp just put $57K on the Guardians. We're 4u. Yesterday's top plays didn't perform to https://t.co/De5yA8YceB,https://x.com/Real_NHL_Savant/status/2092704738089586946,3253,5,173,1,0,0,1,0,24,19,0,0,0
2092580800822640855,"Wed, Aug 26, 2026",@ninobino_ Huge L,https://x.com/Real_NHL_Savant/status/2092580800822640855,39,0,1,0,0,0,0,0,1,0,0,0,0
2092432001882026023,"Wed, Aug 26, 2026",@dominic_grauso Holy sheet… cbs labeled it a win when I commented,https://x.com/Real_NHL_Savant/status/2092432001882026023,57,1,2,0,0,0,0,0,0,1,0,0,0
2092427702917546147,"Wed, Aug 26, 2026",@dominic_grauso Needed this one… bad!,https://x.com/Real_NHL_Savant/status/2092427702917546147,206,1,14,0,0,0,1,0,11,1,0,0,0
